_t,s0
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0027378507871321,.9999998373621963
.0054757015742642,.9999997722508559
.0054757015742642,.9999997722508559
.0054810489390828,.9999997396949841
.0082135523613963,.9999997071389286
.0109514031485284,.9999996745825934
.0136892539356605,.9999996420260626
.0136919276180698,.9999996094695019
.0164271047227926,.9999995769120643
.0246406570841889,.9999995443537467
.0246406570841889,.9999995443537467
.0301163586584531,.9999995117883186
.0355920602327173,.9999994792228392
.0465434633812457,.9999994466572828
.054757015742642,.9999993814947662
.054757015742642,.9999993814947662
.0602327173169062,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0848733744010951,.9999993488978257
.0876085515058179,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
.0876112251882272,.999999316297315
